LDA1,target
1.2685537485209704,1
3.848664329557397,1
1.050689085576128,1
-0.532293705524505,0
1.0910807845187611,1
3.3782027151616574,1
1.3505108208249037,1
-2.7071037731936456,0
0.603257237303521,1
0.599604582747042,0
1.27789359206607,1
1.587071256867271,1
-0.8094965644003236,0
0.9249744698710426,1
0.8740458921839753,1
-2.762848868136814,0
-3.209437870533622,0
-1.094256429558817,0
1.1095913024181756,1
-0.445936197503845,0
4.204136946236208,1
-1.57565666329648,0
-0.8967316691197744,0
0.0547941891244617,0
-0.7145598064523822,0
-2.7891854601282877,0
1.0738320997933994,1
0.3727487662472097,0
-0.9152593105732624,0
-1.5523268382616675,0
-1.5077752513304192,0
0.9404553402386158,1
0.7391586557658334,1
-2.4789411620283013,0
3.288638781246509,1
0.5525734648915729,1
-0.8638343860322919,1
0.5696870747138606,0
-3.269430825826165,0
-1.3782798534298877,0
0.9892336678788922,1
-0.8274996472647154,0
-1.8635559196427016,0
0.834252923587218,1
1.1108143639903203,1
-0.6817157691255669,0
-0.7741755491441518,0
-0.9234985887619008,0
-0.7105133680483247,0
-0.678971813833249,0
1.801727430072652,1
-0.9154331813539628,0
0.3551495318635906,1
0.8983292806321082,1
1.3826731277553546,1
-1.2330673006028026,0
-1.4946113737952504,0
-1.797132549582844,0
-1.9133307139250573,0
-0.8656583870716069,0
0.4215245365169936,1
-1.3594539693841967,0
1.3699032008167362,1
1.9301261000812504,1
1.1728815146301257,1
0.4343361828529165,1
-0.7937428655169174,0
1.096657084204419,1
1.5060222753394064,1
1.2663903136003762,1
0.8763020084334149,1
-1.1704808599845238,0
-0.944927379815942,0
-2.6940835680935176,0
1.1511476522704318,1
0.5449315795905956,1
4.3821517089257656,1
0.957638173301464,1
-0.9164634562015854,0
-0.8334313525278041,0
0.9042182678069708,1
-0.9564961181394128,0
-1.552467088823866,0
1.1596196725686965,1
0.4977489669427003,1
-0.2292369253611856,1
-3.2076442539660217,0
0.9585370854863144,1
-1.202668248859737,0
-2.045198166967247,0
0.8736162022771581,1
-1.2722544523782653,0
-2.911732180032254,0
-3.059871713641428,0
1.1890602778062624,1
-1.3461240461268509,0
0.645920514746529,1
-1.240536948788315,0
-0.7725058901434061,0
2.0972640014529857,1
1.0468822899220631,1
3.5295543373660063,1
1.9107365880467688,1
3.670825046296893,1
-0.7552609428330979,0
1.7600461688347762,1
-0.8010026949693709,0
0.7532559279970762,1
0.8905221015779645,1
1.016579502707605,1
2.025980583505861,1
-0.6948839136774323,0
1.9917996203597172,1
0.8608992687200223,1
1.0064155126837069,1
-0.8715434720562696,0
-2.4217262435785063,0
0.7916662861300126,1
-0.896831915409804,1
0.840618672899646,1
0.3789740378376744,1
-1.21121869970121,0
1.286124297196284,1
0.3459765084601625,1
-2.561278054366304,0
0.1761388731345575,1
0.8849366959991662,1
1.724065721635332,1
-0.4350395538466782,0
-2.0126895052301026,0
-0.404564595632604,0
0.2041232388673367,0
-1.5794634589505443,0
3.878158528019376,1
1.0896199354780691,1
-3.156268265232004,0
0.7388551910273016,1
-1.3126327165526646,0
0.5200485112284486,1
-1.0525119360738495,0
0.6988717594333029,1
0.3875573401571262,1
0.8280790283232009,1
-2.062659763667933,0
3.907349261742824,1
1.960919543736356,1
-1.2175132246967255,0
-0.698485247164905,1
-0.0278369025913473,0
-0.7290522810109938,0
-0.8099631299895858,0
0.8947305884728456,1
-1.764135020205332,0
1.469361553922421,1
1.779836118343325,1
1.0087542923090007,1
-2.979354376107297,0
0.6596222874067039,1
1.2065018420064602,1
-0.7935152794190831,0
0.6914876952227078,1
2.008640157335496,1
0.781375540623754,1
0.2384143913288402,1
0.92703432676667,1
0.3847202114854169,1
0.8650282865160641,1
4.530767610583232,1
0.8638343445059877,1
-3.577137199449879,0
3.255641251868998,1
1.4651530581367542,1
1.0791869249062187,1
-0.8348516145225064,0
1.2856683249796503,1
1.1305927962922415,1
-3.1794242194861164,0
0.947015047340346,1
0.820841951851583,1
0.707781908979134,1
0.735201986829237,1
-2.4138711946974336,0
-0.2362839378545445,0
-3.3063520666997586,0
-2.5445007894614595,0
0.9087178264137596,1
0.8316389485934015,1
-1.413529351008285,0
-2.842480711786194,0
0.3128362163129783,1
3.751681967792082,1
-3.5966713847445866,0
-0.5710790929468563,0
0.832537860778252,1
0.1878605576263533,1
0.6101102018433346,1
0.9048491499157686,1
1.0658864734084867,1
0.6201152667773984,1
-1.1908736295851845,0
-0.8550515057190562,0
-0.4037300036652798,1
-0.9402758536667446,0
-3.1642077250941867,0
0.80034213286338,1
0.7594392515862097,1
1.1039469838158733,1
-4.794850042902596,0
-0.97749920887864,0
1.4814564987309249,1
-0.8532535424092937,0
-0.7005816485704514,0
-1.135397446525796,0
-1.449174975168468,0
0.8727714263706823,1
-0.7278814430549443,0
1.1184913359412263,1
1.5405776896580363,1
-0.8104698333046174,0
0.9054473507018628,1
-0.9262258675817538,0
-1.4955507530875838,0
3.38164047657706,1
0.7274113843269117,1
0.8403451835997254,1
1.7844041725729909,1
1.0129663861374278,1
0.6229380599615546,1
1.0207662809815152,1
1.8782894448322849,1
-0.5709052221661561,1
1.2208172184777148,1
1.0455144771312868,1
-1.6499147248149508,0
4.271341161966355,1
1.984205318337618,1
1.6433545608460445,1
0.2289406899102868,0
2.0046338353428856,1
3.284831985592445,1
-2.722741920837359,0
0.8678392107335862,1
0.8263005695927641,1
0.4116485714090938,1
1.079879819299575,1
-1.45618053630137,0
-0.1522111604450892,0
-2.265457133209277,0
0.9802702375593506,1
-0.64205623800094,0
1.9060092138320877,1
-0.9707341792835604,0
-0.7737033943476379,0
0.7832275564046998,1
0.1614993241779072,1
-0.495531110358051,0
-1.2652084171003015,0
-0.6138628020515327,0
-0.7974993640538384,0
0.9926466683548372,1
1.6045398056278934,1
-4.006214728258893,0
-0.91192985043843,0
0.8510619458287424,1
0.7522643355326128,1
-1.2660648299803146,0
-0.9692911318780773,0
3.646266803642927,1
0.991977027404157,1
1.2885868265313205,1
0.3719267967684343,1
1.4461579170185883,1
-0.9231951240233688,0
-0.6231768404005311,0
-1.3491746480972138,0
1.8256751298413056,1
0.60630340618927,1
0.8160458944410387,1
-1.9822696928271812,0
-1.208591730728564,0
-1.27606124803233,0
0.2995487838490029,1
0.7282386473699243,0
1.3053917981716254,1
-1.5254294208068544,0
1.2243377253361412,1
0.4870509818509365,1
1.0394130420612189,1
3.37103015899482,1
1.1872236154430982,1
0.6009009772843126,1
1.5044411579631989,1
0.9207091944333008,1
0.7283659695380422,1
1.0214763171737566,1
0.9217327604547376,1
-2.550471232762473,0
-0.1406999678587538,0
-1.7337991019658294,0
-3.0228457305627217,0
-1.0533535482816472,0
-2.30906154393934,0
-0.6568214878192473,0
1.235195719509217,1
0.6279703156584708,0
0.9575135194648774,1
-2.464554967109382,0
0.8173622660941839,1
1.7031242973592835,1
-0.7007411701863671,0
0.906701165696714,1
0.5547618255899625,0
2.017506312453662,1
-2.920045524538609,0
1.2397647060383394,1
-1.138096953924024,0
0.7494491323430117,1
-3.1911561309328462,0
-1.0395081587326809,0
1.3304715248765224,1
-0.8829253541508567,0
1.5882692440380812,1
0.9511348301156088,1
1.0018186025275568,1
-2.923492802900048,0
1.7314224406927183,1
-0.9735511079579996,0
0.5677621426402244,1
1.7790932875953855,1
-0.2304932673397546,0
1.9880121139916829,1
-4.977170611897857,0
-1.3347648262173266,0
-0.7818204107491138,0
-0.6040766223243683,0
0.2292051667698182,1
0.5565286119069144,1
-1.5751741998765303,0
-2.9857384019600888,0
1.951848225330068,1
-1.666593644997448,0
3.722491234068634,1
0.2270990875111569,0
1.361754441453182,1
-1.3701707316132137,0
-0.7300758470324308,0
-0.8867321498049212,0
1.2110751367891437,1
-2.623882968997873,0
2.0004255828102866,1
-1.0411904707994064,1
0.6023667448299797,1
-1.0567196125541354,0
0.6655647551921329,1
0.941933691362171,1
1.1092001469808546,1
0.5110003320964065,1
-0.7535914885852436,0
1.1425787274156676,1
0.939698695074226,1
1.098455627682111,1
0.3717497422346378,1
-0.6254549224709708,0
1.4109349456142954,1
-0.4763183306349132,0
1.1198070283334054,1
2.0447434426947257,1
-0.9262046001480142,0
-1.2150254953552746,0
0.7957335357466753,0
1.6364188710646002,1
0.4158803042143659,1
3.6821983276109775,1
1.128510796430847,1
0.901360035833253,1
0.1788697150994551,1
1.269281025698978,1
-0.8050075063419184,0
-0.8751872287186059,0
-2.64492020998264,0
-2.4575854863039623,0
0.0877917185019738,0
3.5809121812578653,1
-1.3111854194097357,0
-2.8778184233319504,0
0.2184275914724415,1
0.3623294204839097,1
0.9105378322054344,1
0.6806721686543309,0
0.2826870756323236,0
0.8299310441041463,1
-4.016590049949309,0
-0.9390316652548188,0
-0.6838043836656077,0
2.256564220277092,1
-0.3912906616432927,0
-0.3678582158222901,1
0.657190379521956,1
0.6861488157510411,1
-0.5008238606060689,0
-0.847274158336194,0
1.299467897260264,1
0.8742599952440205,1
0.3557477326496845,1
-0.3007511035762552,1
-1.4888368526305753,0
-1.3458440065723067,0
0.7693635519512396,1
1.0646179755681373,1
0.6004424975006353,1
-2.862893174208052,0
1.1158926628844008,1
-1.061258900181305,0
1.3279570433175345,1
-2.628142945077796,0
1.4940255111031695,1
-1.0579561352732254,0
-0.7562625564876879,0
-0.9271804527928844,0
-0.2607527339630133,0
-0.855664199337858,0
1.247551923188288,1
-2.249236868736608,0
-1.0031100049941213,0
0.9877687516040032,1
-2.101897050600022,0
2.0678993969488384,1
-1.0249586058957134,0
1.5677354805963168,1
-3.4316149453610683,0
-0.6419526831808147,0
-1.4067543066459305,0
-0.5010798408337297,0
3.734046986943922,1
0.9384448800793748,1
0.8444569809432088,1
1.2279518650992878,1
0.9706300764319716,1
1.1766883102841903,1
-2.8881329868295227,0
-3.894121446604957,0
-1.3900862192618262,0
2.251191159167934,1
-3.0380344083113733,0
1.036430157350589,1
-0.7829945833080099,0
-3.999812785044465,0
1.8001472486493062,1
-1.3328594145460606,0
-0.7111169537293593,1
0.8610765577007129,1
-1.2463825404662665,0
-0.8702271004031242,0
1.0378945657002234,1
-0.8810320056842248,0
-1.7965542809270931,0
0.6348692548862593,1
-2.137963137843347,0
-1.096111700324672,0
0.9087622912039586,1
-2.075376697225068,0
1.4215998881674186,1
-0.830547190548494,0
1.0233749419268503,1
-0.5414110237041767,0
1.144367116100444,1
-1.0596250860434202,0
-0.3882015235194199,0
1.1093740177615548,1
0.7903756180931419,1
-3.665169585303129,0
0.6597423849931313,1
0.6675496097466701,1
-1.5571978144135288,0
1.405468733059711,1
-0.9993032093400568,0
1.7234157145839,1
-0.79724619643245,0
-1.1345936230084912,0
-2.2822343981141207,0
2.223866546199931,1
-2.7926887910438203,0
0.7153395494744887,1
1.1384958175755744,1
1.5092947730813768,1
-0.4817103224896703,1
-0.8860685768498149,0
0.5017091431360344,1
0.7372761074411134,1
2.284188688545446,1
1.2652217126272758,1
-0.1084121213449476,1
1.2497869194762328,1
-0.4192185946501787,0
-1.0359636229246918,0
1.177364645477956,1
-4.215687883849413,0
-0.9517160535810544,0
1.6848455235442608,1
0.0049829881989166,1
1.1418211609760391,1
0.6643763933850795,1
-0.2664427072712969,0
-0.5742594681885367,0
1.000137271534677,1
1.67359362561358,1
-0.8372295710256121,0
-1.441255287177472,0
-3.599178168030666,0
-0.3988866154314347,0
-1.2238120605081095,0
3.89511817321253,1
-0.6468603314290446,0
-0.7799691166992513,0
-1.6305175058293504,0
-1.3395078028877003,0
-1.1042405386768892,0
1.7610113519334851,1
2.4857010830732853,1
-1.2397699726765885,0
0.4715513802871285,1
-0.6508068542880956,0
-2.8552937056753898,0
-1.916024957368104,0
1.7272225102379646,1
0.5169896306261315,1
0.735525730892469,1
-2.9318472784360523,0
-2.433004719621486,0
-1.2992510855544603,0
0.9846146430602504,1
-1.3027188040488742,0
1.1673971213238183,1
-0.6276425609943244,0
-1.1421187298677178,0
-1.133594756309559,0
0.4883286451919721,1
1.5220167979461328,1
0.88290739123753,1
-1.3580456451142444,0
0.9781865905198364,1
-2.458608272922212,0
-1.0554105639439562,0
1.3431884584336582,1
-0.5780906948991666,0
-1.2855861308174097,0
-2.621626852748434,0
1.1163097075429989,1
-0.5359188507712931,0
1.1440674879484092,1
2.283774495753786,1
-2.6464089705153806,0
0.8905855291228129,1
1.1791470919891869,1
-1.171111609761554,0
-2.4644314988676186,0
0.796701135126225,1
0.853839481229095,1
0.6334400268781473,1
2.157775271045724,1
0.8318577417954731,1
0.6654584095580073,1
-0.7335324297247536,0
2.6493996976498213,1
0.99496385542468,1
-0.658452451848483,0
-1.282473820649617,0
1.3870401530202805,1
0.1566498987495799,1
-1.0081929414218944,1
-3.623058842661128,0
0.0505846327406268,1
-0.3804915249118487,0
0.6820944945284593,1
0.4402224677012522,1
-0.8700308073141376,0
-1.3665842211015806,0
-1.2876791712882871,0
-0.0711969239107356,1
-0.7162850994652699,1
-0.9904575056531996,0
-1.2089541357862947,0
0.7961818733060338,1
1.261949696254996,1
-1.5258621788038182,0
-2.447654233962775,0
-0.6584063228207577,0
-0.8115235986712803,0
2.051312430583653,1
-1.134366036910657,0
0.0656521832975376,0
3.2324852976148857,1
-1.0740753470336288,0
-4.036488289057967,0
3.767044516321434,1
0.6435221205204629,1
1.5179408338184517,1
-0.8197989083395865,0
-1.1998455983543388,0
0.9103944648419194,1
-2.4518380335522463,0
1.4967259950714145,1
0.3101623256289311,0
-3.166948183824305,0
-0.6841078484041396,0
0.840315208161114,1
-0.6157148178324783,0
0.7571537819790111,1
1.5850960276764905,1
-0.5942350472009685,1
3.3273158673882905,1
0.7334527621223438,1
1.3634690542540346,1
-1.4175704342631934,0
0.7349000440119599,1
-0.1706023988771545,0
-2.336502872318772,0
-2.9250056528540904,0
-1.2828420948851582,0
0.7833634750107187,1
-0.9734381788298728,0
0.0136544842376316,0
3.736593994841344,1
-1.705462683658607,0
-1.5806773793443567,0
1.0658770108116469,1
-1.2656284906708852,0
0.7393325265465336,1
0.1487634408359572,0
-1.4435617908424432,0
1.1315174870757,1
0.579858436941727,1
1.357851878737376,1
-0.5748858886009209,0
-1.1228880661481977,0
-2.782802971590238,0
0.962516712210196,1
-1.97589782589196,0
3.421689398247848,1
1.3355855717010057,1
-0.3748246358980067,0
2.16652588733288,1
-1.4951116340548218,0
0.5449739963589105,1
1.0284296453263404,1
1.2827844488537448,1
-1.178080328517186,0
0.836970904998737,1
0.907840999067874,1
-1.1313186411647969,0
-4.963431539956869,0
3.6410452916133713,1
0.1277451496360056,0
-3.1623670884502157,0
2.0265186338882306,1
1.2993878429778882,1
-0.6132633925624791,0
-3.0496658983888105,0
3.6765695908573854,1
-0.3582931322657807,0
1.2792956375709486,1
-0.6292617181250353,0
0.6397153248663983,1
0.890411952838053,1
1.651688133042808,1
1.838683064248808,1
1.3550558171443274,1
-1.7484635457126778,0
0.8107028064013072,1
3.2288736654187824,1
-1.7900257326600415,0
-1.2885778501137015,0
-0.6970783176549187,0
0.9378466792932806,1
0.829698664503737,1
0.8347929287802096,1
0.6200345022083646,1
-1.1856243107514828,0
-2.8837704061115064,0
-4.19891061894457,0
0.768349389489281,1
-1.0513728188127187,0
-1.021775214299132,0
1.2333440780124796,1
4.044447222955405,1
-0.9030283366916496,0
1.0902749716208642,1
1.0521124952244405,1
-1.030669774688333,0
-1.1037769114176852,0
1.7514843752661473,1
1.438242530103812,1
1.497832306757234,1
-1.0397704185787564,0
-0.094933157944229,0
0.9010003485345524,1
0.8688350821701287,1
0.7923750776519694,1
0.6728650280716758,1
-0.8528093991283185,0
0.9251067815435156,1
0.7664502914998559,1
1.499321236231141,1
-2.5439186726325045,0
1.7940088813109971,1
0.7188289863381898,1
0.6951612598839296,1
1.6007330099738288,1
-1.4251839561743147,0
-0.2284355908707958,0
1.804126875373188,1
0.5358896765782128,0
1.4156706571328666,1
-3.642132159956135,0
0.4446555768150644,1
-1.391503061542361,0
4.011093604886804,1
1.2608670575315175,1
1.4417362558882545,1
1.284242751711005,1
-0.4445589328968371,1
-0.993623992083813,0
-1.7324784728705214,0
3.2393628191274613,1
-1.0952867044064398,0
1.4791554463961003,1
-2.5615317832554862,0
0.7935488344547326,1
-0.7454153531241776,0
1.7043433770665195,1
-0.6715504364629195,0
-1.0424626809096478,0
-0.789563550603732,1
-0.931956910565163,0
1.6761981275507514,1
0.7687405449266019,1
-0.8725495706078643,0
1.0145476142053926,1
4.087805425870845,1
0.7335850737948169,0
0.0981585543101671,1
1.4877901339618518,1
-2.947765293538412,0
1.7000858895490876,1
1.4101961072743927,1
-1.3694705079682878,0
3.4694030296596243,1
0.2054168619513281,1
-1.2505107540742375,0
0.6786066112168109,1
-0.6582765024736086,0
-0.5412619388110247,0
-0.7446587079597882,0
0.6511262699125833,0
-3.690165954907162,0
-0.0493764175284486,1
0.7264417222086976,1
1.909559506992184,1
0.8288575407769614,1
0.9547302898322498,1
-1.0942913184105023,0
-2.478813895334921,0
1.2038028962941436,1
0.4578443771881799,1
2.069907212913044,1
0.7875719619055996,1
-2.2541814714166315,0
0.7191463451285532,1
-1.7817218804672397,0
-3.03984593261867,0
0.8280509461414085,1
-0.7166388121923899,0
3.8017602268129695,1
3.018215963733037,1
3.7186844384145696,1
0.6844484317646211,1
1.0913424149402666,1
-1.1918101976761697,0
0.329613481217822,1
1.160844752853253,1
1.9534618646592288,1
-1.399430196098792,0
4.501273412121252,1
1.7038926852031522,1
-2.237061803650331,0
3.72224159002432,1
-2.710410127509152,0
1.372471203682199,1
1.3769795870024408,1
-3.843287677528635,0
2.279044838876199,1
-0.8628582511473,0
-0.5867743905045475,0
-0.8250783326092896,0
-0.4989732204731406,0
-1.200283344517922,0
-0.8936312594867205,0
-0.8996861912967415,0
-1.0266215214613252,0
1.9205781631701688,1
-2.6537190970849784,0
1.0023377009420844,1
0.9524044749331344,1
-2.400007190243973,0
-1.9319442742639643,0
0.593332936938491,1
-0.8989593811876508,0
-2.88832532628919,0
1.7072884567304885,1
1.0461893955287065,1
-0.8641552773740807,0
-1.2975540886028716,0
-0.7335841180692086,0
3.6463914574795138,1
0.7058576616497894,1
-2.5347284841254374,0
0.7789562708418316,1
1.927395258116353,1
-0.2199090348417096,0
0.8995402996328093,1
0.7146194481915835,1
0.7772993654013458,0
-0.7022920428189696,1
-1.1987154843198755,0
0.983581973330093,1
-0.8089570314379908,0
-2.729294480967327,0
1.4377422071243957,1
1.2905383057175666,1
-0.3786314315520713,0
-0.9437791845822772,0
-1.0895561714601836,0
3.2654828269923977,1
0.8889916908433507,1
-2.9120351836033107,0
-3.076648978546272,0
-0.1560179560991538,0
2.021009643369195,1
-1.163749930554104,0
1.602883359932707,1
0.9629979127711848,1
-2.5967426961292963,0
1.2460704996730985,1
-1.1843181201737034,0
1.2066539285666875,1
-0.1354338955402455,0
1.1228827995099486,1
-2.4315574377318696,0
1.542292302458889,1
0.1157659114584452,0
-1.7943898693185452,0
0.3095474780115748,0
0.7578601680000217,1
-2.9082283879492463,0
1.865800395651655,1
1.4772482461983254,1
-0.862367222594552,0
1.7847832324833814,1
-1.3477846636699589,0
3.251834456214933,1
1.7454130156971677,1
1.3622735398677095,1
1.8875806337926568,1
0.4615862594787119,1
-1.2994061043838172,0
0.7673446034858677,1
-1.5514895429369484,0
1.845291915454773,1
1.0563724713043623,1
-0.7936925683997738,0
1.2180644073677078,1
-1.416372256789252,0
-0.413088237594027,0
-1.0522250922898164,0
-1.2367301531342505,0
-1.0246551411571814,0
-1.6372714386559335,0
-0.7781527308897314,0
0.3627107779590754,1
1.8284975240899104,1
-1.719519604050767,0
0.4832441861968719,1
0.9434748833904368,1
-0.6936258128508239,0
-1.0855094654513615,0
-0.4149402533749725,0
-1.2030675169594007,0
1.0467084191413631,1
-2.221619373360985,0
-0.6527732345922391,0
0.7889334500481892,1
1.3910625823503406,1
0.9702950993039412,1
0.6150836783871154,1
0.503606223451635,0
-0.6078834179784329,0
0.8377772360830856,1
0.945739447305352,1
-0.7428874933683536,0
-0.2334087106969627,0
-0.375788054700816,0
0.0460942115910284,1
0.9744154382063076,1
-2.4035105211595065,0
1.100044214838303,1
-1.3120640794436564,0
-0.5546161555330211,0
0.8430778344976078,1
1.6265772959412004,1
-0.8584099638137622,0
0.9706086425522432,1
-0.9775156366375992,0
-3.726205337980184,0
3.5872649450984686,1
0.2808350598513779,0
0.709664457303854,1
0.6811536582899232,1
-0.9852202862735986,0
0.7098383280845542,1
1.7873670779381865,1
-1.0049934703747831,0
-0.4380207825919749,1
-1.0401394598492892,0
-0.7971958993153064,0
3.81236710816552,1
1.640834089788359,1
-0.5054734896110005,0
3.871570639767196,1
-1.2573142136931588,0
-0.8010529920865146,0
-4.343584872007639,0
-2.179168610893663,0
-2.722595824584445,0
-2.905482623473342,0
-2.705964655932515,0
-2.5757408568547624,0
0.832664336431026,1
-2.3167863860482014,0
1.6333201340176229,1
0.7313967130964272,1
-1.6136749087218687,0
1.219660977917112,1
1.9969222518947536,1
-0.7488228813716017,0
1.0721783712778716,1
-0.1911199923590787,0
1.041397896615756,1
-1.638355571412572,0
0.6261299003085501,1
0.7586453053481486,1
0.1278608562669489,1
0.614630873471091,1
-0.7610630468897304,0
-0.5896453104471706,0
-1.156652325107147,0
3.5733360551064592,1
-1.4318028703924917,0
0.6511313612202033,1
0.8999302715919173,1
1.1297842075397628,1
1.6595748253187128,1
-1.4026944071675504,0
-1.0719568793716272,0
1.530829836134746,1
1.1130069426349192,1
-1.144056140201929,0
-0.7987106047820843,0
-0.8434673626821295,0
0.4886316487630285,1
0.4970698459550267,0
0.3940492865203862,1
2.112452679201638,1
0.6178778869213704,1
-1.1566689993963957,0
1.5199978494807609,1
-0.5782153487357533,0
0.1891979897434386,0
-1.3795066427471567,0
-2.1554156977258647,0
-0.6622592475025475,0
-0.7844491689895018,0
-2.834104131725421,0
-0.9157366460924948,0
-2.5900876262281822,0
1.3269316601649848,1
-1.3452823240523752,0
-1.070926604524005,0
1.4644365998624027,1
1.0310222454045312,1
3.5078135720658232,1
-0.8115576899075687,0
-0.8862510717868058,0
-1.539791800936605,0
4.21242139725877,1
-0.955623781581802,0
0.9538528115271276,1
0.920016300039944,1
2.0136995167995977,1
-1.203478389362036,0
-0.4586545449815016,0
-1.131141118204397,0
0.6320464908808789,1
0.7482607705359581,1
0.3967205934638569,1
-1.3463827845484504,0
-1.289302891517852,0
-1.7630039584647437,0
-3.127478915970709,0
1.08368661495364,1
0.277164796251419,0
-0.990764979861576,0
-2.108890874655126,0
4.033730460726388,1
-0.99019096988275,0
0.8441220038151787,1
-0.9211490197349664,0
1.8285086565910769,1
1.302901562101128,1
1.42055678081232,1
0.0728664693780756,0
-0.6327003504664257,0
-1.6978375033163609,0
1.145630464197147,1
0.9647728199230368,1
2.0970901306722856,1
-4.029607548898399,0
-1.0914799087523752,0
0.6299366959626147,1
-0.6969536638183321,0
-1.535689823919022,0
1.9452694227165728,1
-1.6177715108536637,0
0.8279356609596858,1
-0.5014778045452206,0
-4.376582401385152,0
2.2270700218151127,1
3.703596465463832,1
-1.5329637479325806,0
-0.9798259431742252,0
1.4925175081765332,1
1.1708053669166316,1
-0.9349562561460534,0
0.90263505310224,1
-2.933545200393862,0
