LDA1,target
0.7629773757471623,1
-0.6252186574372867,1
1.1180228586489502,1
1.2389272195038195,1
2.1653872419530455,1
-0.7594142680361787,0
-1.6787970800419583,0
-1.2823331132599134,0
3.408495015093922,1
3.973864430981084,1
2.399528363999964,1
-0.4356532693209482,0
4.160004464777755,1
-1.861049270995058,0
3.1948278149076828,1
-0.9613952908795071,0
3.7409006545205243,1
-1.3488461132999081,0
-1.6608790897802979,0
1.8200380123877007,1
-1.5876515301672993,0
-1.4448573623653258,0
-1.303219123040975,0
3.5498732978094707,1
-0.7744074231083449,0
2.548923280971844,1
1.964398369966318,1
-0.8981670322815096,0
3.1422704701653927,1
-1.0190713931363788,0
-1.4144973510890797,0
3.5399117825337965,1
1.9655757155526767,1
0.11754133201284822,0
3.8949572654355844,1
2.3206211984544645,1
4.015861626290454,1
-1.5620633235373225,0
-1.1252174065345173,0
0.1097724734355614,0
4.157137962410347,1
2.042793724317127,1
-0.14843834823260033,0
2.3978392072189147,1
-1.973976421366388,0
1.9615318675989093,1
3.537045280166388,1
-1.386355417731227,0
3.892090763068176,1
1.845569117987346,1
-0.4942352525050271,0
0.728849844567491,0
2.002820159871225,1
-2.1894756803410163,0
-1.3625170590761853,0
-0.044931567912422476,0
2.200614600889134,1
2.357865642773013,1
2.1510105814768075,1
-0.3532144655601248,0
-0.6748336685845715,0
-1.0079867784004657,0
4.032391043109468,1
2.5060560643785954,1
2.692196098175266,1
1.4433283933911112,1
-0.8405612053757493,0
-0.8162474530470879,0
1.3097215480363544,1
1.7983738762928991,1
-2.772886024921756,0
2.445936546716097,1
-2.7053150961669155,0
0.16644232787833896,1
0.2873466887332082,1
0.9618440963996422,1
1.7182893651610407,1
-1.147119251043149,0
1.7456025756916922,1
-1.4802723608590431,0
-0.8621872925748072,0
1.7626707679453528,1
-1.6320986587789574,0
-0.6698723827138675,0
-0.6143299101474813,0
-1.1445708935872898,0
-3.0445424405842068,0
1.715422862793632,1
-0.5979388697022436,0
1.8691293734993906,1
2.024628591940041,1
-0.3982615014191415,0
-0.4147836456863439,0
1.735996127566413,1
-1.195616159700275,0
-1.735004306294973,0
-1.3136422525878493,0
-1.2231346119091164,0
1.9008577287177633,1
-0.4937232376380246,0
-0.43596734381281815,0
0.04414055674976913,0
-1.7186409885488965,0
-0.5330475962904531,0
-1.8268402987650887,0
-1.1021081495721536,0
-0.8619938354506247,0
-0.7920642967186231,0
-0.3810279220082029,0
-0.43145038950121806,0
-0.10705713279321372,0
-1.5706237329259514,0
-0.26012356115333357,0
-1.0669165530142728,0
-2.0714378218535554,0
0.23698093773996037,0
-0.5434804468853918,0
0.3295085733783524,0
0.17985812305342475,0
0.5403244433999707,0
-1.2719735415262687,0
0.6843380612172035,0
-1.8918338818471807,0
0.45104421928249183,0
-0.09435166850851728,0
-1.3495268533512577,0
-1.1232918476986282,0
-1.0063538977571596,0
-1.1928408179015106,0
0.7303851553198388,0
-1.5984421862750664,0
-0.8323744975549647,0
-1.27079619593991,0
-1.6468982885722743,0
-1.5724707840336134,0
-0.4370188138168354,0
-1.2762170333846679,0
-1.501006724350515,0
-0.2111732410921679,0
-1.7013855121426398,0
-0.6285436731863463,0
-1.7478623684588483,0
-1.3531465772541762,0
-1.2181066615619243,0
-0.7003892993314991,0
-0.8400919909419933,0
-1.115055164153475,0
-0.42538602504481776,0
-0.7585391348607118,0
-0.21173697107495454,0
-0.956652328984354,0
-1.8535173070820488,0
-0.48504650804020527,0
-1.3650379713579261,0
-1.030442395831214,0
-0.9951044003770391,0
-2.3075747777528126,0
-0.8742000395221696,0
-1.391568367159084,0
-0.8468868289915181,0
-1.2993685182801418,0
-0.7303976133372123,0
-1.4209222132186565,0
-1.9382905408555704,0
-0.8513019741920818,0
-0.1279593233241676,0
-0.843096517875068,0
-0.09925481134824027,0
0.4454267268193256,0
0.03599206575323227,0
-0.8026350903845532,0
0.2605013512195014,0
0.28525155224689996,0
-1.3177890267101473,0
-0.9627435438083594,0
-0.12643223715863178,0
-1.7261443875959417,0
-1.2365271699919296,0
-1.065227396233223,0
-0.8814816870901419,0
-0.5191545566203817,0
-1.5385628472555575,0
-0.9443230353783538,0
-1.4584783361236988,0
-1.8041723879444156,0
-1.8175786186088823,0
-0.9666138442600285,0
-1.8930365642444915,0
-1.298191172693783,0
-1.879701203704864,0
-1.9899388678385246,0
-2.016807427466769,0
-2.4835240702470607,0
-2.228261757892989,0
-0.756173132664337,0
-0.565131019172064,0
-4.0009517598643605,0
-0.7958046851713607,0
-0.8758891963032192,0
-0.8084921888665493,0
-1.218024895338703,0
-1.4459094165855464,0
-0.5950389445392266,0
-1.2098919747261592,0
-0.7415364741992456,0
-0.17424224233643298,0
-0.8612634894677562,0
-0.5062180065659683,0
-0.9586996958545919,0
-0.8926205479521752,0
-3.0905104439333653,0
-4.364454220162199,0
-3.2775987042603387,0
-3.251628594248772,0
-3.1566943434054697,0
-0.7310638116495444,0
-3.960153958738802,0
-1.4558300548998837,0
-3.030166121881004,0
-2.847222119352668,0
-1.174535124714924,0
-0.8006625737039119,0
-2.374998640685032,0
-1.2650142241614353,0
-1.0129113226649367,0
-0.7835943814502508,0
-0.49692268960262553,0
-2.0439455460530938,0
-2.1512574664889823,0
-2.164663697153449,0
-1.5112461717760626,0
-0.7542252315177351,0
-1.0873783413336289,0
-0.7875795067570897,0
-1.664355094051023,0
-0.9151452874031432,0
-0.92855151806761,0
-1.2617046278835045,0
-0.8841701152832979,0
-2.0291757600477545,0
-0.9273741724812516,0
-1.5962588880841044,0
-1.568945677553452,0
-1.475354527229235,0
-3.049690594210355,0
-2.7930604424650176,0
-2.7657472319343657,0
-1.5225083353672757,0
-3.096844402348396,0
-1.6201241613435073,0
-0.8807470848357701,0
-1.092995833796795,0
-0.8636788925821097,0
-2.410701749032578,0
-0.9675642226930876,0
-2.3171105987083602,0
-3.097571983333712,0
-0.8172415503959329,0
-1.5677683319670932,0
-3.1421043989482134,0
-1.4741771816428761,0
-1.2400360595959572,0
-1.3439213897069349,0
-1.0918184882104363,0
-1.1935987174097804,0
-1.5190408793196537,0
-1.5312697643977617,0
-1.2440799075497242,0
-2.697511613675975,0
-1.2429025619633653,0
-1.4242302528244397,0
-0.6488748767254626,0
-1.3823334660429625,0
-1.1584865237828041,0
-1.0081638514856497,0
-1.3700041724369627,0
-1.1358630503900438,0
-0.7753967300434979,0
-1.1085498398593923,0
-1.0149586895351743,0
-1.089425708203867,0
-0.7289593878573211,0
-2.663761775184987,0
-1.462417977174821,0
-1.0137813439488155,0
-1.0882483626175081,0
-1.4136905245273814,0
-1.0586450416255935,0
-1.4937750356592403,0
-0.47451866380452845,1
0.40129377653164133,1
0.4859947368406005,1
1.4805194030084838,1
0.8907361414472525,1
1.0138027602281925,1
0.7260051910524211,1
1.3855622148229039,1
1.1299315079288004,1
0.9446016976260065,1
0.3985288580131651,1
0.54270981077082,1
0.13317710429866658,1
-0.06959276770939682,1
0.012272743443797252,1
0.7353209743974041,1
0.8749560238530424,1
1.2792784056417044,1
1.0204465534529958,1
1.257009054742682,1
0.4725868149146363,1
1.0635226246653642,1
1.4347776240823547,1
1.4105827143474432,1
1.6592658425439468,1
1.7552282493983618,1
1.4443616478158248,1
1.647730119207959,1
1.1820416181493836,1
2.072688095573785,1
1.5612267127603123,1
1.7974759371149225,1
1.597097149322798,1
1.4974574341390121,1
1.1973795116269204,1
0.7781664544384193,1
0.2102713469002555,1
0.5918772895911836,1
2.0216428294608,1
0.6450386797048908,1
0.8060897021842796,1
1.0927613940319048,1
0.5237797445980328,1
1.0412884706906669,1
1.3180923622724456,1
0.1832861916971481,1
0.590265775896427,1
2.0862483511115397,1
0.5372142644639809,1
1.160420860808443,1
1.5761569237553514,1
2.8017601543598736,1
2.680855793505004,1
1.2161956156188798,1
1.7313331290311387,1
0.996086496239525,1
0.8804142805544097,1
0.763853942512049,1
0.6429495816571797,1
1.2354597634561977,1
1.3882590303223714,1
1.6306105821529915,1
1.2031440647020515,1
1.3632315972564726,1
1.0300784874405784,1
1.3155442745880563,1
1.0773483529577426,1
1.1812336830687205,1
1.501684308384727,1
0.14119592031398392,1
1.5578987958309503,1
1.792039917877869,1
1.1615239099656576,1
-0.005454132057790356,1
0.7490371425559951,1
0.6986146750629795,1
0.291038622360485,1
0.6232651458350918,1
-0.19433342158162428,1
0.763850348004781,1
1.637983306962809,1
-0.40433170078695435,1
0.6372107436722787,1
1.369614694961026,1
